,FIPS,Text,Pred
16065,39089.0,billmaher right the modern gop nothing bunch bath salt republicans need so look at ,1
16066,48453.0,monday blahs got down pick yourself up hilarious social satire sex american male now availab ,1
16067,6073.0,candidate ca governor 2022 solidarity common good httpstcognbnbyqssg crowdpac politics ,1
16068,12011.0,the national latina consultants group latinaslcg seeks fill void latina perspectives better serve p ,1
16069,11001.0,esther joy king leader has heart serve she learned value serving parents were mi ,1
16070,21083.0,how often do we see politics ,1
16071,13245.0,watch brooklyn inshallah pbs arabamericanheritagemonth politics votersuppression httpstcom9qe ,1
16072,10005.0,savvykira interview dmarquehall decarceration movement economic opportunities 4 poorpeople includin ,1
16073,6107.0,please share share representatives there no legitimate reason not approve judge jackson she ,1
16074,41051.0,niharika konidela aryan khan sussanne khan when celebrities landed controversies due police raids | the al ,1
16075,11001.0,hear hear gitmoprison fascism communism socialism capitalism conservative covid antifascist libertarian ,1
16076,13091.0,another good episode webbhollandlyle albowlin1 writingcommunity politics soccerfan worldcup ,1
16077,41051.0,watch live national security advisor jake sullivan joins wh press briefing httpstcoomep6wjpxd politics oregonpolitics political ,1
16078,48333.0,got topic needs public attention join gramps lets talk about it be guest grampsplace like ,1
16079,37119.0,vote during these upcoming midterms vote unitedstates politics ,1
16080,41051.0,hdfc hdfc bank settle 10 higher on merger move combined marketcap topples tcs httpstco081u6sxfds news ,1
16081,41051.0,at redesigned visakhapatnam east point golf club golfers throughout india hitting golf green true ,1
16082,6037.0,politics government economy poverty neglect poor lowwealth people country during pand ,1
16083,48201.0,florida universities cleared quiz students staff about politics tampa bay times politics news ,1
16084,48201.0,pandemic politics temper insar inperson return spectrum politics news httpstcoskf3wjs2tc ,1
16085,31153.0,the bellevue chamber commerce hosting candidate forum monday april 11th hear 3 candidates r ,1
16086,48333.0,the dod budget drops ,1
16087,12105.0,maybe trump could used kamala harris drain swamp she has impressive record cleaning out staffer ,1
16088,19169.0,cryptocurrency crypto bitcoin blockchain btc economics financialeducation politics regulation america ,1
16089,41051.0,shanghai orders snap covid assessments 25 million lockeddown residents httpstcoppygb6n0hd news ,1
16090,6037.0,politics government economy environment toad progressives warm manchin fossil fuel dema httpstcoosjcegf8eo s ,1
16091,48333.0,as job growth soars republican leaders literally speechless ,1
16092,48333.0,herschel walker latest fumble over education ,1
16093,48333.0,eu hit russia fresh sanctions over ukraine after killings kyiv region town ,1
16094,36061.0,new grind my gears tonight this time cottchurchon turn rant eastern httpstcoy3d9mehz0l httpstcotsvpsc7o1j s s ,1
16095,48453.0,lt gov patrick has issued senate interim committee charges preparation next year legislative session httpstcotykdvno0os s ,1
16096,48333.0,trump urges putin release dirt hunter biden ,1
16097,36061.0,challenging political mediocrity grass roots now rumblevideo httpstcoqesanjgznh corruption ,1
16098,6037.0,crypto politics featured informinx lynxotic behind crypto hype ideology social change ,1
16099,41051.0,ukrainian president volodymyr zelensky calls killings in bucha httpstconmpglvyduj news worldnews ,1
16100,12047.0,governor political arrogance kentucky governor politics ,1
16101,48333.0,bridgerton beloved corgi is total fraud ,1
16102,36061.0,challenging political mediocrity grass roots thelcpr president ltc tony shaffer talks us senate c ,1
16103,48333.0,britain announces plans mint own nft looks lead way crypto httpstcoy4klmihbs8 economy politics ,1
16104,11001.0,metaverse opinion amp politics bid to waive sanctions iranian terrorists could derail nuclear de ,1
16105,12105.0,culture pride politics pride randy rainbow won stop saying florida gov ron desantis new parody ,1
16106,48333.0,trump endorses sarah palin run alaka congressional seat s ,1
16107,48333.0,china wealth management products still going strong for better worse ,1
16108,48333.0,what make kim yo jong verbal attack south korea defense minister ,1
16109,41051.0,imran khan outsmarts pakistan meeting dissolution transfer httpstcoiodgo49k0p news worldnews auto ,1
16110,36061.0,listen bernie amp sidrosenberg share thoughts russiancollusion dems more bernie amp ,1
16111,48333.0,germany has never been pacifist power ,1
16112,48333.0,china poly global sells london office building hong kong politician 250m ,1
16113,48453.0,would like serve people texas appointed speaker texas house representatives t ,1
16114,36061.0,listen bernie amp sidrosenberg share thoughts presidentbiden media hunterbiden laptop so m ,1
16115,41051.0,ipl 2022 how opportunity encounter suresh raina modified 12yearold tilak varma mindset | all places ma ,1
16116,48333.0,at gridiron dinner republican governor roasted trump ,1
16117,11001.0,it not conspiracytheory if happened millions others fakemedia billions coverup ,1
16118,6107.0,agnosticmuslim unfortunately it not just jahangir khan tarin aleem khan self serving most ,1
16119,48201.0,pakistan political turmoil imran khan dissolves parliament nbc news politics news ,1
16120,48201.0,border politics worsen biden the note abc news politics news httpstco ,1
16121,48201.0,post politics now a first hurdle judge jackson en route supreme court the washington post p ,1
16122,41051.0,cbi gets notice on plea seeking to know status of case registered in 1991 httpstcon6pgyyofwr news worldnews ,1
16123,6037.0,report secret service pays 30kmo malibu mansion protect hunter biden httpstcopxeev9ke9s california ,1
16124,6037.0,dlinecap funkofchile gspartners tss guest dr robert funkofchile discusses chile public protests led to ,1
16125,29095.0,good morning check out week fox4kc kcstar 4star politics tv show always great join show talki httpstcofelffmlka1 s ,1
16126,9003.0,a recipe for collapse economics religion psychology ,1
16127,41051.0,the skills network green skills solution httpstcobr5aupwseq news worldnews auto entertainment business ,1
16128,49039.0,palin tough smart never back down i am proud give complete total endorsem ,1
16129,13145.0,people bombarded propaganda because facebook algorithm pushes onto timelines whether cli ,1
16130,36029.0,stonerphillyfan evil strong word more like ignorant facts choice leaving nothing feelings ma ,1
16131,48333.0,singapore home prices pegged rise less than 5 2022 after flat q1 ,1
16132,17167.0,from very beginning republicans had made up minds about nature biden nominee the ,1
16133,48333.0,gop gov hogan calls out desantis fighting disney over absurd law ,1
16134,36061.0,icymi jcats2013 lidianews nygovpaterson55 amp judge weinberg discuss border crisis more to ,1
16135,48333.0,ntt opens 45mw data centre east jakarta largest project indonesia ,1
16136,42003.0,to such missed opportunity republicans delay seems inevitable confirmation judg ,1
16137,48333.0,capitaland wins wuhan chengdu sites 550m more asia real estate headlines ,1
16138,48183.0,hungergames in brexit britain adeniran httpstcouejwlh9t4s uk eu europe europeanunion unitedkingdom politics ,1
16139,17031.0,would record cmon parents lpnational politics elections2022 ,1
16140,48279.0,i agree don cut fuel taxes if governments feel need help citizens should supporting incomes inst ,1
16141,4025.0,disneyland disneyplus waltdisneyworld go woke go broke your consumers want enjoy product not politics ,1
16142,36061.0,on youtube top news amp politics videos 202204041200 from saturday night live cnn abc n ,1
16143,41051.0,maserati go electrical three new evs launching subsequent 12 months all places map ,1
16144,26161.0,anneapplebaum delivers keynote lecture democracy crisis series fordschool dean michael s bar ,1
16145,36061.0,nypost aoc130 incoming haha just little meme cod friends twitter goofin politics ,1
16146,48333.0,florida billboards urge people say gay after tate controversial new bill s ,1
16147,34009.0,there uninhabited part awhite house ripped ready place foreign immigrants own up politics ,1
16148,19169.0,censorship bigtech cryptocurrency crypto bitcoin blockchain btc economics financialeducation politics ,1
16149,41051.0,amitabh bachchan to open jalsa doors for sunday meets but there a catch httpstcoxm8m6fk8zl news worldnews ,1
16150,46093.0,ranchers going learn navigate pierre politics southdakota hunting blackhills ,1
16151,41051.0,twitter soars with memes as elon musk purchases 92 stake bluebird app httpstco8j6clnupm1 news worldnews ,1
16152,36061.0,if you looking history book learn history has manipulated then paekche principle baye ,1
16153,48333.0,after pressure growing transparency malaysia glove industry ,1
16154,12105.0,want read newkind author doesnt imitate other writers everything scifibooks to ,1
16155,48201.0,a ray sunshine these difficult times imrankhan pti politics pakistan ,1
16156,51810.0,make america well again the biden new deal | don feazelle | muddyum | jan 2021 | medium via pensignal ,1
16157,36061.0,new podcast grammy night and 45 log fright spreaker grammys kanyewest kbj kimkardashian moreact ,1
16158,47157.0,what do think ceo says gen z doesn want work companies silent politics ,1
16159,41051.0,prehistoric relics level riverine settlement attappady httpstcovjmbjbsqsd news worldnews auto ,1
16160,16001.0,midnight hour httpstcodiojctgmor follows up midnight hour left off httpstcouut3bl0wxr political le ,1
16161,6037.0,politics government democrats midterms democrats will never learn dems opening midterm villain ,1
16162,6037.0,safer home senate lacks votes confirm eric garcetti httpstco2aafdl1zry biden blm ericgarcetti losangeles politics ,1
16163,41051.0,ramiz raja shares old video of his about imran khan | all places map httpstcosvnnimrd1j news ,1
16164,6037.0,victor davis hanson the nihilism left httpstcohwdami3xrm news politics theleft themiddleclass victordavishanson ,1
16165,36055.0,new podcast for the record its tolkien spreaker baseball chrisrock comedy film mlb oscars podcast ,1
16166,41051.0,imran continue pakistan pm until caretaker premier appointment president alvi httpstcojsbayk4 ,1
16167,8031.0,politics ,1
16168,9003.0,the presidential line succession 2022 httpstco7krioove8h via ppfamerica presidentialpolitics politics ,1
16169,48201.0,sunburn the morning read what hot florida politics 4422 florida politics politics news ,1
16170,48201.0,politics trumps everything even during global pandemic reading eagle politics news ,1
16171,48201.0,post politics now a first hurdle judge jackson en route supreme court the washington post p ,1
16172,41051.0,where senators stand ketanji brown jackson supreme court nomination httpstcoyusqoyvbo6 news worldnews ,1
16173,41051.0,pakistan vs australia t20i pakistan favourites in oneoff t20 match against australia | all places map ,1
16174,40027.0,what do remember about family what family instincts still possess meet ,1
16175,11001.0,the paradox wealth httpstcoxg6qfrhamr entrepreneurship economics politics finance inequality money ,1
16176,41051.0,srinagar crpf jawan killed one other injured militant assault srinagar | india news all places map ,1
16177,51810.0,democrats republicans fight over who gets mandalorian child their party mascot via pensignal ,1
16178,41051.0,calls chinacompetency increase uk training httpstcovq1wo5vbx7 news worldnews auto entertainment ,1
16179,39093.0,usa all politics local change community change nation change life people make democracy ,1
16180,6037.0,david axelrod ampamp aoc health care complaint thread adds up another obamacare success story httpstcobp2akazble s ,1
16181,6037.0,nyc top health official refers white women birthing people calls black hispanic women mothers ,1
16182,19169.0,elonmusk twitter twitter elonmusk socialmedia cryptocurrency crypto bitcoin blockchain btc economics ,1
16183,19169.0,elonmusk twitter twitter elonmusk socialmedia cryptocurrency crypto bitcoin blockchain btc economics ,1
16184,6037.0,medical doctor nonsensical tweet about motherhood is what happens when feelings replace science httpstcorovjurnukj s ,1
16185,19169.0,elonmusk twitter twitter elonmusk socialmedia cryptocurrency crypto bitcoin blockchain btc economics ,1
16186,39053.0,told politics pricks ,1
16187,51810.0,president trump unpeached muddyum medium via pensignal httpstcod32d0app8u satire humor politics thewholetoadnewsservice ,1
16188,19169.0,cryptocurrency crypto bitcoin blockchain btc economics financialeducation politics regulation america ,1
16189,6037.0,convicted child rapist nabbed assault after lax sentence ketanji brown jackson httpstcowwykqajuan ,1
16190,6037.0,brotherhood can begin reality heart can recognize needs brothers sisters are ,1
16191,41051.0,dot seeks return korean vacationers ph prime market httpstcoz7jkx0beon news worldnews auto ,1
16192,6037.0,california diversity law ruled unconstitutional httpstcoxrj1ez00ku california die politics news wokefail ,1
16193,41051.0,new mom bharti singh shares first post after welcoming a baby boy httpstcoqu0qnlmxrx news worldnews auto ,1
16194,41051.0,mutual funds floater plan turns monthtomonth sip lakh 5 years httpstcomqbmsb7tx6 news ,1
16195,41051.0,car bathed petrol bunks meet india first family 100day allindia tour ,1
16196,48333.0,how west rebuilds its world ,1
16197,12021.0,voters reward politicians believe stand principles the democrats road midterms might run ,1
16198,37037.0,opinion call end collar tackle term other outrageous stories opinion call end collar ta ,1
16199,41051.0,iitm renaultnissan faucet knowledge lowcost tech cut back highway accidents httpstcov0vcgmvq4s ,1
16200,51153.0,shakespeare random insult generator being used every day until borisjohnson goes 79 sir thou art degen ,1
16201,19169.0,cryptocurrency crypto bitcoin blockchain btc cro cronos economics financialeducation politics regulation ,1
16202,41051.0,rappersinger badshah opens up wrestle sleep apnea nervousness weight points right here hand ,1
16203,8093.0,why are today musicians and actors a mere shadow of the past some wondered music past decades s httpstcobdoi8ju27s s ,1
16204,6107.0,is victory ukraine worth risking nuclear war by patrick j buchanan march 25 2022 ,1
16205,6107.0,insult diplomacy does biden vilification putin help by patrick j buchanan april 1 2022 httpstcofy4fsybbdk s ,1
16206,36055.0,is america really that great via pensignal politics immigration equality racism patriotism ,1
16207,41051.0,turkey inflation jumps 20year excessive 61 ukraine battle httpstco9qymlzqpi8 news worldnews ,1
16208,48333.0,all eyes supreme court pakistan political crisis deepens ,1
16209,48333.0,vietnamese airline apologizes tweet poking fun thailand king ,1
16210,36055.0,i don want get involved via pensignal donaldtrump politics racism activism ,1
16211,27053.0,6900 republican jesuschrist nftcollector nftcommunity nftsgrab ,1
16212,41051.0,vice president kamala harris set tout company giants 47 billion pledge minorityowned companies based most ,1
16213,19169.0,law language money the three paradigms spontaneous amp emergent order society ,1
16214,41051.0,boy power watch liam livingstone recordbreaking 108metre six in ipl 2022 | all places map ,1
16215,19169.0,crypto ownership nearly doubled unitedstates latinamerica asiapacific 2021 gemini report find ,1
16216,48453.0,need irb approval part indian political discourse use amplified taboo buzzer every time peop ,1
16217,41051.0,viral video new royal enfield bike catches fire outside temple in andhra pradesh httpstcodoif8w25zp news ,1
16218,48333.0,over 50 house republicans attend fundraiser liz cheney challenger s ,1
16219,48201.0,pakistan political turmoil imran khan dissolves parliament nbc news politics news ,1
16220,48201.0,hudson | the tricky politics fungible government funds httpstcoqfmtepijng politics news ,1
16221,41051.0,learning loss newark teachers union requires citywide effort catch college students up ,1
16222,48333.0,china pledges support myanmar junta matter how situation changes ,1
16223,41051.0,hero motocorp sells 450 lakh bikes scooters march all places map httpstcozo3j6g66qn news worldnews ,1
16224,36103.0,capitalism undemocratic httpstcoyeieomblvg capitalism democracy richardwolff politics religion via profwolff ,1
16225,41051.0,india ricky kej wins second grammy award tides httpstco1otnc4crni news worldnews auto ,1
16226,41051.0,sri lanka inventory market shuts index falls practically 6 lankan central financial institution governor resig ,1
16227,41051.0,watch make this scrumptious sabudana dal khichdi for a quick breakfast httpstcoy7ywzkhhmq news worldnews ,1
16228,41051.0,users those apple gadgets could also beneath danger all places map httpstco7nfpye3g9c ,1
16229,41051.0,lankan president asks opposition to join government as protests mount 10 points httpstcoshv7gahbky news ,1
16230,41051.0,covid 19 man germany get 90 covid19 photographs promote cast passes all places map ,1
16231,12099.0,wonderful patriot sarah palin alaska just announced running congress trump donaldtrump ,1
16232,19169.0,cryptocurrency crypto bitcoin blockchain btc economics financialeducation politics regulation greatreset ,1
16233,19169.0,cardano cardanoada cardanocommunity ada cryptocurrency crypto bitcoin blockchain btc economics ,1
16234,19169.0,cryptocurrency crypto bitcoin blockchain btc economics financialeducation politics regulation america ,1
16235,41051.0,no finish sight australian dominance alyssa healy | all places map httpstcojf3bljlqrm news worldnews ,1
16236,41051.0,loc terrorist hideout busted close loc jammu kashmir poonch large cache arms seized | india news ,1
16237,34031.0,topline flash note pakistan politics political uncertainty rise eyes supreme court ruling kse100 ,1
16238,48333.0,donald trump endorses wonderful patriot sarah palin in alaska house race ,1
16239,26073.0,cw politics question how well rested folks politics usa republica ,1
16240,41051.0,jmi mass media pg college students demand resumption offline courses httpstcoy43ld3llr3 news worldnews ,1
16241,6067.0,how did we lose ,1
16242,48333.0,how long will rodrigo duterte remain neutral philippine election ,1
16243,6037.0,to our winners victor casas loganjfisher23 calicre8ive ,1
16244,12099.0,great night michigan 7000 inside 21000 outside trying get in trump donaldtrump republican ,1
16245,41051.0,ev fires reasons amp the way forward for electric scooters httpstcocwwfuunu1z news worldnews auto ,1
16246,48333.0,how ukraine war affecting oil gas markets ,1
16247,48333.0,the fantasy free world ,1
16248,48333.0,emerging markets are next comeback nations ,1
16249,41051.0,ukraine zelensky seems taped video grammys httpstcoi85bcvqty5 news worldnews auto entertainment ,1
16250,41051.0,sensex climbs 650 pts nifty 17900 hdfc rallies 8 hdfc bank up 83 merger announcement ,1
16251,42101.0,bubba outside philadelphia city hall i believe first campaign so 1991 1992 ,1
16252,48333.0,why indian air force modernization process has stumbled s ,1
16253,41051.0,these 5 everyday foods will help you stay hydrated and energised this summer httpstco5rlwnuztam news ,1
16254,48279.0,scientists united nations weather agency friday expressed fresh concern over climate crisis followi ,1
16255,41051.0,china finds new virus subtype as daily cases exceed 13000 httpstcorzsdy1jmep news worldnews auto ,1
16256,48333.0,combating vaccine hesitancy india ,1
16257,48333.0,watching people mental health emergencies really isnt funny anymore maga politics httpstco2eng6g3yud s ,1
16258,48333.0,asia real estate people news 20220404 ,1
16259,11001.0,the paradox wealth httpstcoxvigdzkpb9 entrepreneurship economics politics finance inequality money ,1
16260,41051.0,in grammys speech ukraine zelensky talks of of ruined cities httpstco2qnhvzyidg news worldnews ,1
16261,48333.0,cause effect the right security architecture indopacific ,1
16262,48423.0,exiled oligarch once ruia richest man said other oligarchs need publicly declare putin war crimin httpstco0ermbfjl6w s ,1
16263,41051.0,transcript ukrainian president volodymyr zelenskyy httpstcosnjiibwuuj news worldnews auto ,1
16264,41051.0,ipl 2022 csk vs pbks livingstone allround present units up large win punjab kings opposition chennai ,1
16265,48333.0,biden confident son didnt break law white house chief staff says ,1
16266,41051.0,army initiates courtmartial proceedings against captain in jampk operation httpstcoo2t9yxkd1j news worldnews ,1
16267,48333.0,ukrainian president zelensky stuns grammys with surprise cameo ,1
16268,48333.0,desantis disney crossed line criticism dont say gay bill ,1
16269,48279.0,for plan become morbid reality palestinians israeli occupation security minister benny gantz must ,1
16270,41051.0,opinion if may examine like alternative selecting essentially most marketable area ,1
16271,48201.0,politics art listening insidesources insidesources politics news ,1
16272,36005.0,with so much media being consumed young learners it important able analyze consume ,1
16273,26077.0,today we went canvassing own neighborhood great meet voters area talk about cle ,1
16274,36047.0,i join group power people because i posted teachers make 100k limit com ,1
16275,48183.0,everyone relax thesystem works exactly intended jessicalexicus httpstcofstmpi0aaw life lifelessons ,1
16276,48183.0,why way we live makes us miserable umairh httpstcokdazo06lin life politics self lifelessons gaslighting ,1
16277,55025.0,this true ,1
16278,48333.0,trevor noah opens grammys with cheeky nod slap be keeping people names out our mouths ,1
16279,6085.0,the plex podcast live tonight 7pm pacific twitch politicslive politics ,1
16280,41051.0,grammys 2022 bts hits crimson carpet model eye first grammy award win all places map ,1
16281,41051.0,union minister commerce trade piyush goyal press convention new delhi httpstcofpwg8ambda news ,1
16282,41051.0,chaitra navratri 2022 6 vratfriendly recipes to try this festive season httpstcoxuv58mptxx news worldnews ,1
16283,48333.0,president obama returning white house week affordable care act event president biden ,1
16284,41051.0,koo so add voluntary tick choice normal customers right here way works ,1
16285,6001.0,new podcast mikesdailypodcast2412boundary spreaker arts audio blog california comedy commentary ,1
16286,11001.0,how form super pac political action committee | news break superpac ,1
16287,11001.0,regans evil empire speach when gop not fascist httpstcork9ijqlr3t not one gop leaders wou ,1
16288,13075.0,dont forget ut preconvention report due april 3 2022 0700pm politics fec utah ,1
16289,13075.0,dont forget 24hour ie report period begins april 3 2022 0700pm politics fec ks mi sd ut ,1
16290,48201.0,pakistan plunges into political crisis after parliament dissolved npr politics news ,1
16291,48201.0,lone star politics april 3 2022 nbc 5 dallasfort worth politics news httpstcozwe ,1
16292,48333.0,pelosi i fear democracy if republicans win house ,1
16293,6067.0,translation i want gop nomination ,1
16294,48333.0,iran network regional proliferation ,1
16295,41051.0,premier league rampant tottenham go fourth west ham leave everton in relegation danger | football news ,1
16296,41051.0,who suspends covaxin provide guidelines out security fears | india news all places map httpstcom1ztyqpq3h ,1
16297,36061.0,challenging political mediocrity grass roots thelcpr president ltc tony shaffer talks us senate c ,1
16298,41051.0,how can school trustees oversee equitable scholar success httpstcotginzfudou news worldnews auto ,1
16299,6037.0,desantis nuclear option what would happen if florida revoked diney special governing arrangement httpstco0ivknapeu5 s ,1
16300,25027.0,many trumpers understanding politics zero they get fantasies foxnews no facts so a ,1
16301,48333.0,trump plea to putin for hunter biden dirt is worst thing possible says gov larry hogan s ,1
16302,36109.0,ithacon 2022 so excited host mike gold guest year and we love witty amp provocative columns on ,1
16303,6037.0,over month off instagram facebook thank staying connected subscribing blog it ,1
16304,51810.0,democrats republicans fight over who gets mandalorian child their party mascot via pensignal ,1
16305,12011.0,murry september 2021 rant people politics philosophy psychology humannature httpstcoqcgia2nqn ,1
16306,48333.0,gop guv knocks desantis disney fight over don say gay bill ,1
16307,36047.0,our identity identity not matter politics it gotten way out hand home everyone shou ,1
16308,41051.0,nia sharma aces the cartwheel like a pro with salman yusuff khan gym watch httpstco8qbhbfkpja news ,1
16309,9001.0,president biden doing very good job his handling ukraine passing arp huge infrastructure packa ,1
16310,41051.0,india exports rise document excessive 418 billion fy22 all places map httpstcon3uzncnqm8 news ,1
16311,6037.0,crypto news bitcoin barricades ottawa ukraine beyond httpstcolto2t63lva altcoin altcoinnews ,1
16312,6037.0,pakistan politics government pakistan pm escapes removal triggers constitutional crisis | news | al jaz ,1
16313,48333.0,brainstorming topic web3 politics ,1
16314,41051.0,watch 5 quick tips to make fluffy and crispy stuffed pooris at home httpstcohosxf2xvqt news worldnews auto ,1
16315,26073.0,how hell republicans having orgies swinger parties while lecturing black people about family values ,1
16316,19013.0,bipartisan bill targets socialmedia misinformation addiction mental health impacts cheddar politics law ,1
16317,41051.0,apple iphone 13 special price offer here how you can buy the iphone 13 for rs 53900 httpstco6piqek038w ,1
16318,27097.0,rep matt gaetz votes against capping insulin prices says people should just lose weight httpstcoklwvpqur ,1
16319,6037.0,business news observation politics amazon workers new york vote form amazon firstever union us ,1
16320,41051.0,cmie unemployment fee fell 76 march feb 81 cmie | india news all places map ,1
16321,6037.0,httpstcodaxixhuhor for the spirit daniel frey httpstcowo6it5dpdi kindle politics love ,1
16322,48201.0,indiana politics the indiana primary race getting national attention wish tv indianapolis in po ,1
16323,41051.0,indian premier league 2022 csk vs pbks punjab kings thrash chennai super kings thanks to liam livingstone allrou ,1
16324,41051.0,supreme court to hear amazon submission on future retail assets on monday httpstcohjnnz80iip news worldnews ,1
16325,11001.0,joe biden came over last night i helped take viagra joebiden politics tea news shockingnews ,1
16326,55025.0,funny maga ,1
16327,39035.0,just gonna leave right heretrumpwasrightabouteverything fauci politics fjbiden ,1
16328,41017.0,expert recommendation martin fitzgerald markitfitz president wild west strategies political public po ,1
16329,41051.0,what anticipate first scorching air balloon journey httpstcotqtt3pkg6z news worldnews auto ,1
16330,48201.0,stephanopoulos confronts biden chief staff about deals hunter had chinese energy company politics ,1
16331,37135.0,neveragain unless doesn promote politics economics gop ,1
16332,51810.0,washington lament the collapse grand ideal | don feazelle | jan 2021 | medium via pensignal ,1
16333,36103.0,impeached twice guiltyforever convicted would banned politics ,1
16334,51810.0,make america well again the biden new deal | don feazelle | muddyum | jan 2021 | medium via pensignal ,1
16335,6075.0,deputy speaker dismisses noconfidence motion against pak pm pakistanpoliticalcrisis imrankhan ,1
16336,-1.0,dianahilber artemis888infin cherylscript man these republican love acting like they protecting children th ,1
16337,12057.0,republicans will not steal my joy about judge ketanji brown jackson | toni crowe | no air | mar 2022 | medium ,1
16338,48333.0,aukus can good platform cooperation india ,1
16339,41051.0,anil kapoor celebrates 30 years of beta shares throwback photos with madhuri dixit httpstcogwhcwqlagx news ,1
16340,41051.0,age group 1834 wants more free money themselves but who will pay free money httpstcoogdeoyilth ,1
16341,41051.0,rbi has found 600 illegal lending apps government blocked 27 of them httpstco0jhd9wbmct news worldnews ,1
16342,36061.0,shannonsharpe haha epic roast if drumpfer lol politics brave ,1
16343,27053.0,the best outcome lakers immediate future trade lebron recoup handsomely wont pull the ,1
16344,22073.0,mississippi lawmakers aim finish budget end session httpstcoltjdpmnhgi mississippi politics ,1
16345,48201.0,republican democrat discuss latest florida politics wptv news channel 5 west palm politics n ,1
16346,41051.0,fan of okculture this south korean food guide should be on your menu httpstcoakeqm789x7 news worldnews ,1
16347,48279.0,politicsoftheday || bbcnews pakistan heads early election amid move remove pm imrankhan gt ,1
16348,12105.0,mrrjnkns it cowardly run issues me if you going accept funds then need explain wh ,1
16349,41051.0,can finger size point out you catch lengthy covid scientists reply httpstco2hg9glrtaf news ,1
16350,11001.0,metaverse opinion amp politics regain control strengthen democracy we must vote out every ,1
16351,41051.0,public outrage swells sri lanka httpstcorpclhsor33 news worldnews auto entertainment business health ,1
16352,44007.0,protect more kids not guns shooting killed gunviolence stop sacramento freeze murder newtown ,1
16353,48201.0,religion politics dangerous mix whether it putin trump usa today politics news ,1
16354,41051.0,read full transcripts httpstcohgfxgjioy7 news worldnews auto entertainment business health indianews ,1
16355,19169.0,cryptocurrency crypto bitcoin blockchain btc economics financialeducation environmental environment ,1
16356,10005.0,kerberos media news 033122 w joefirestonephd subscribenow subscribe amp catch thursday news joe fireston ,1
16357,37037.0,5 rjiltonwarner weaves interesting plot twists into story old time unfaithful husband thinks he ,1
16358,51025.0,i turned off mining video just made adultswim adultswimgames politics ,1
16359,5049.0,holocaust survivor elie wiesel dangers staying neutral politics humarights justice ,1
16360,41051.0,haryana ready make sacrifice guard haryana pursuits hooda | india news all places map ,1
16361,4013.0,i got kicked out speedforce make room the flash politics ,1
16362,41005.0,how know about new cityofportland1 plan organize bureaus give space city council members ,1
16363,29095.0,saturday night special the laptop lives edition of the newsmaxmax daily with rob carson anal ,1
16364,53061.0,the us economy immigration usa amp gop wedgeissue dems ,1
16365,16001.0,new episode about conservative push reerase ltgbtqi+ community future education httpstco6moknk6dkt s ,1
16366,48453.0,trump instructed not cut deals democrats jwpetersnyt trump democrats politics ,1
16367,41051.0,why we need talk about teacher trauma all places map httpstcood6yrf8qyl news worldnews auto ,1
16368,36061.0,challenging political mediocrity grass roots thelcpr president ltc tony shaffer talks us senate c ,1
16369,33013.0,is unfair senate give only two people each state short video here ,1
16370,17201.0,listen and share reading daily podcast 082 women race class angela y davis spotify ,1
16371,17201.0,listen and share reading daily podcast 052 citizens cops power steve herbert spotify ,1
16372,48333.0,biden signs bill making lynching federal hate crime ,1
16373,48333.0,house jan 6 committee chair says gap trump phone log concerning ,1
16374,17201.0,listen and share reading daily podcast 052 citizens cops power steve herbert apple ,1
16375,8049.0,let try understand politics every republican no no cannabis no blackwoman supremecourt ,1
16376,36061.0,have subscribed kerberosnews subscribe youtube channel today subscribe joinus today news ,1
16377,41051.0,shraddha kapoor showers love celebrates pet canine shyloh birthday httpstcoio7bes5wko news ,1
16378,41051.0,army dedicates dal lake first floating hamlet people jammu kashmir httpstco7mbyrznqqb news ,1
16379,48333.0,collins back jackson supreme court giving her gop vote ,1
16380,22009.0,flashback shock video pelosi admits tactics destroying conservatives httpstcoj4vjhe9iuc conservative ,1
16381,41051.0,chaitra navratri 2022 3 expertrecommended food tips to plan your routine this festive season ,1
16382,22009.0,flashback shock video pelosi admits tactics destroying conservatives httpstcoj4vjhe9iuc conservative ,1
16383,48453.0,there has always only one organised political party history pakistan continues maintain its ,1
16384,45019.0,rise evil ones expediency lying a bookbubble doug baird httpstco6nmfzljssr politics polisci amreading ,1
16385,41051.0,too early eliminate face masks however onus public specialists httpstcod3i5xjyi17 news worldnews ,1
16386,48279.0,biden billionaire tax is smart politics midterms rich winning issue no matter w ,1
16387,8031.0,marshablackburn yo marshablackburn define criticalracetheory i thinking stuffaboutracethatmakesmeu ,1
16388,11001.0,how form super pac political action committee | news break superpac ,1
16389,37037.0,sexy thrilling amp chilling infide ,1
16390,53033.0,should reflection public interest avi loeb aviloeb science politics investment ,1
16391,17031.0,electing out people is our best defense war against queer youth trans kids under attack ev ,1
16392,37037.0,episode 126 carolina beats duke advances billboard not counting physical sales httpstcobtuabllgwa via ,1
16393,41051.0,imran khan against pak guilty of high treason nawaz sharif httpstcom8hqzqjpih news worldnews ,1
16394,41051.0,sacramento police say 6 useless least 9 injured sacramento capturing all places map ,1
16395,41051.0,sen elizabeth warren lauds biden billionaires tax requires much more ceo pay adjustments httpstcopntb15h01j ,1
16396,41051.0,1st test bangladesh 113 pursuit 274 towards south africa | all places map httpstcoqhk48wdvd0 news ,1
16397,19169.0,cryptocurrency crypto bitcoin blockchain btc economics financialeducation politics regulation america ,1
