Time,Text,City,County,State
2022-04-10 17:32:02+00:00,b'HISTORIC: This collectible Pocket Watch is something every Proud Trump Sup\xcc\x94porter should be proud to own for genera\xe2\x80\xa6 https://t.co/6DlVJaGDQh',Sequim,Clallam County,,United States
2022-04-10 17:30:08+00:00,"b'If you are #MAGA and #KAG, follow me! I #folloback! #lgbfjb Please retweet! #America #TrumpWon #PureBloods'",,,,
2022-04-10 17:17:14+00:00,b'President Donald J. Trump Collectible Pocket Watch - Up to 80% OFF T\xcc\x8doday Only! - FREE SHIPPING \xf0\x9f\x98\x8b\n\n#KAG\xe2\x80\xa6 https://t.co/hVPqi7Xq18',Berlin,,,Deutschland
2022-04-10 16:59:38+00:00,b'Dear @GOP @SenateGOP @HouseGOP #MAGA #KAG #TRUMP2024 #Cult45Morons #TrumpWasRightAboutEverything \nBlame this douche\xe2\x80\xa6 https://t.co/LPh6pYnSc4',,,,
2022-04-10 16:48:12+00:00,b'Trump Coll\xcc\xa1ectible Pocket Watch - Today Up to 80% OFF! (FREE SHIPPING) \xf0\x9f\xa4\xa3\n\n#BringBackTrump #KAG #PatriotsUnite\xe2\x80\xa6 https://t.co/lO92RzNeaW',,,,
2022-04-10 16:32:04+00:00,"b""Trump Collectible Pocket Watc\xcc\x8dh. EXCLUSIVE: You won't find this offer anywhere else but here! (FREE SHIPPING) \xf0\x9f\xa4\xa3\n\n\xe2\x9e\xae\xe2\x80\xa6 https://t.co/6Ca8FE0n07""",Logan,Logan County,,United States
2022-04-10 16:27:44+00:00,b'President Donald J. Trump Collectible Pocket Watch -  Up to 80% OFF!  Today Only ! (FREE SHIPPI\xcc\xa1NG) \xf0\x9f\x98\xb6\n\n\xe2\x9e\xae\xe2\x80\xa6 https://t.co/CrUBJEQsW5',,,,
2022-04-10 16:19:27+00:00,"b""Trump Collectible Pocket Watch. EXCLUSIVE: You won't find this of\xcc\x96fer anywhere else but here! (FREE SHIPPING) \xf0\x9f\x98\x9c\n\n\xe2\x87\x92\xe2\x80\xa6 https://t.co/FUnUpxCfJg""",Bristol,City of Bristol,,United Kingdom
2022-04-10 16:18:18+00:00,b'President Donald J. Trump Collectible Pocket Watch - Up to 80% OFF Today O\xcc\x96nly! - FREE SHIPPING \xf0\x9f\x98\xae\n\n\xe2\x9e\x99\xe2\x80\xa6 https://t.co/X50ZyrL8c7',,,,
2022-04-10 16:16:09+00:00,b'Donald J. Trump Collectible Pocket Watch 80\xcc\xa1% OFF for Today (Limited Offer) \xf0\x9f\x98\x82\n\n\xe2\x9e\xa8https://t.co/dgbjoYmSqb\xe2\x80\xa6 https://t.co/C3MsV2virc',,,,
2022-04-10 15:45:31+00:00,"b""Dear #WeThePeople #AmericaFirst #MAGA #KAG #TRUMP2024\n@POTUS think's @GovWhitmer is a wonderful person. Then why is\xe2\x80\xa6 https://t.co/XLRTqge5W3""",,,,
2022-04-10 15:43:47+00:00,b'#covid19 ASSISTANCE ADDLED by @MarshallRamsey https://t.co/nj0KGI2itc #maga #kag #tcot #uspoli',,,,
2022-04-10 15:08:56+00:00,b'#Florida deadly #covid19 @govrondesantis by @halltoons https://t.co/YCydBg2ohq #maga #kag #tcot #uspoli',,,,
2022-04-10 12:11:37+00:00,b'GIFT: Th\xcc\xa1is Iconic Watch Makes a Great Gift for friends &amp; family! Today up to 80% Off! (FREE SHIPPING) \xf0\x9f\x98\x89\n\n\xe2\x86\x92\xe2\x80\xa6 https://t.co/MN8JmsYzQy',Martinsville,,,United States
2022-04-10 08:31:03+00:00,b'Trump Collectible\xcc\x97 Pocket Watch - Today Up to 80% OFF! (FREE SHIPPING) \xf0\x9f\xa4\xa4\n\n#KAG #Trump2024 #BringBackTrump\xe2\x80\xa6 https://t.co/CKpkM32Mqi',,Logan County,Illinois,United States
2022-04-10 07:41:20+00:00,b'trump\xe2\x80\x99s complaints about judges appointed by previous presidents highlights what he expected from his appointees.\xe2\x80\xa6 https://t.co/DKictdygYD',Lawton,Comanche County,Oklahoma,United States
2022-04-10 07:27:14+00:00,"b'\xe2\x80\x9cVerastigui was a digital strategist for the RNC in 2017 and 2018, working on social media advertising for politica\xe2\x80\xa6 https://t.co/faXG2U65gR'",Lawton,Comanche County,Oklahoma,United States
