Time,Text,City,County,State
2022-04-11 11:51:54+00:00,"b""As a democrat, I'm not listening to the loom and gloom the media is spewing against Dems about the upcoming midterm\xe2\x80\xa6 https://t.co/WzYLrStQC2""",,,,
2022-04-11 11:37:11+00:00,b'@5dme81 @baddaddee Find out who Schwab really is &amp; where he came from. Those are the True enemy. #Resist\xe2\x80\xa6 https://t.co/V2yH6zOLLJ',,,,
2022-04-11 11:35:09+00:00,b'Save Tennessee. #VoteBlue https://t.co/79v7q2OvU7',Miami,Miami-Dade County,,United States
2022-04-11 11:27:50+00:00,b'@Editor_of_Eric Why are we a society that puts \xe2\x80\x9ccelebrities\xe2\x80\x9d on such a pedestal that reason gies out window \xf0\x9f\xa4\xac\xf0\x9f\x98\xb1#voteblue',,,,
2022-04-11 11:27:02+00:00,b'It is in our hands to stop the Republican madness: \n\n- Defunding MEDICARE and Social Security\n- Defund schools\n- Po\xe2\x80\xa6 https://t.co/N3GJaNGsnB',Nashville,Davidson County,Tennessee,United States
2022-04-11 11:11:15+00:00,b'This is information voters in every red district needs to hear about. @DNC needs to b direct with messaging WHAT th\xe2\x80\xa6 https://t.co/WoWwIMYWAq',,,,
2022-04-11 11:08:13+00:00,"b'Gov. Kay Ivey looks like God said to her ""you\'ve got 72 hours left to live, you\'ve got one last hateful spray left\xe2\x80\xa6 https://t.co/OkehXkj4gd'",,,,
2022-04-11 11:06:49+00:00,"b""Aren\xe2\x80\x99t you sick of this troll, Florida?\n\n#VoteBlue\n\nFlorida Gov. Ron DeSantis says Stacey Abrams win in governor's\xe2\x80\xa6 https://t.co/F3oH7DYRDj""",,Polk County,Florida,United States
2022-04-11 11:04:40+00:00,"b""#VoteBlue\nLet's remove Marco &amp; try something new! \nVote for Val Demmings. https://t.co/8GuvQDsm6o""",Miami,Miami-Dade County,,United States
2022-04-11 10:58:01+00:00,"b'She was right before, she\xe2\x80\x99s right now. #Listen #SaveOurDemocracy #VoteBlue \xf0\x9f\x8c\x8a\xf0\x9f\x92\x99\xf0\x9f\x8c\x8a https://t.co/NVgBmHcpe0'",,,,
2022-04-11 10:45:27+00:00,b'@GeorgiaDemocrat y\xe2\x80\x99all need to get your message out and round up voters b/c if Herschel Walker defeats\xe2\x80\xa6 https://t.co/ZDQg19q5a6',Hagerstown,Washington County,Maryland,United States
2022-04-11 10:44:28+00:00,b'Ruisch and Ferguson found that support for Donald Trump predicted \xe2\x80\x9ca significant increase in prejudice towards a ra\xe2\x80\xa6 https://t.co/4yTBYyyfrS',,Dutchess County,New York,United States
2022-04-11 10:43:43+00:00,b'@oXxRowanxXo Happy Monday Rowan\nI FOLLOW BACK RESISTERS &amp; DEMS\n#StrongerTogether #SaveDemocracy #VoteBlue\xe2\x80\xa6 https://t.co/qyKrL7DRcM',,New York County,New York,United States
2022-04-11 10:41:54+00:00,"b""Mitch McConnell's 'Revealing' Remarks About His Moral Red Lines Stun Commentators #NewsBreak\n\nRepublicans hunger fo\xe2\x80\xa6 https://t.co/zuT4rYMmjx""",,Polk County,Florida,United States
2022-04-11 10:40:49+00:00,b'@LinoSoulDoctor Happy Monday Lino\nI FOLLOW BACK RESISTERS &amp; DEMS\n#StrongerTogether #SaveDemocracy #VoteBlue\xe2\x80\xa6 https://t.co/uuHsUro3Ts',,New York County,New York,United States
2022-04-11 10:38:08+00:00,b'@briantylercohen Our whole election here in Ohio is fucked up. A bunch of yahoo\xe2\x80\x99s running around lying their asses\xe2\x80\xa6 https://t.co/aoV7tO8YnA',Cleveland,Cuyahoga County,Ohio,United States
2022-04-11 10:36:26+00:00,b'@PmurtTrump Happy Monday Jay\nI FOLLOW BACK RESISTERS &amp; DEMS\n#StrongerTogether #SaveDemocracy #VoteBlue\xe2\x80\xa6 https://t.co/gULv5wOOrH',,New York County,New York,United States
2022-04-11 10:35:12+00:00,b'The fact that he said \xe2\x80\x9cIF\xe2\x80\x9d tells me he is worried they are loosing seats! #VoteBlue #Midterms2022 https://t.co/JJMRZzkGKB',Cumming,Forsyth County,Georgia,United States
2022-04-11 10:34:41+00:00,b'@DonLew87 It seems like the polls are designed to make sure the Dems feel as though their votes don\xe2\x80\x99t matter. That\xe2\x80\x99\xe2\x80\xa6 https://t.co/zjFU332BFO',,Mills County,Texas,United States
2022-04-11 10:30:10+00:00,b'@laney2003us Happy Monday Laney\nI FOLLOW BACK RESISTERS &amp; DEMS\n#StrongerTogether #SaveDemocracy #VoteBlue\xe2\x80\xa6 https://t.co/aPciDTeok4',,New York County,New York,United States
2022-04-11 10:26:58+00:00,b'@ThePurpleBauer Not only in FL but neighboring GA and every other state.\n\n#VoteBlueIn2022 #VoteBlue out the #GQP',Holland,Ottawa County,Michigan,United States
2022-04-11 10:24:03+00:00,b'@jasonbeare Happy Monday Jason\nI FOLLOW BACK RESISTERS &amp; DEMS\n#StrongerTogether #SaveDemocracy #VoteBlue\xe2\x80\xa6 https://t.co/QdWmjvHlfn',,New York County,New York,United States
2022-04-11 10:23:47+00:00,"b""So when it's YOUR chance to vote, #voteblue like your life depends on it.  Because it DOES.\n#VoteBlueToSaveDemocracy https://t.co/qlIleplbm3""",,,,
2022-04-11 10:18:43+00:00,b'@Blueliberals Happy Monday Mikhail &amp; Shenni\nI FOLLOW BACK RESISTERS &amp; DEMS\n#StrongerTogether #SaveDemocracy\xe2\x80\xa6 https://t.co/RJ5ujlfA87',,New York County,New York,United States
