Time,Text,City,County,State
2022-04-11 17:46:12+00:00,b'#TownHalls\n#doorknocking\n\nApathy is unacceptable. #growup! \n\nFight the long fight sustained #democracy requires of\xe2\x80\xa6 https://t.co/iK86zdwGaq',San Diego,San Diego County,California,United States
2022-04-11 17:44:35+00:00,"b'@tribelaw WADR, \n\n\xe2\x80\x9cIt\xe2\x80\x99s\xe2\x80\xa6 clear\xe2\x80\xa6\xe2\x80\x9d The ONLY \n\n#GOP #USA #HEROES \n\nOf #Jan6thInsurrection \n\nARE \n\n#LizCheney\xe2\x80\xa6 https://t.co/S3s00jTx92'",,,,
2022-04-11 17:42:44+00:00,"b'Great month for communism, huh? #Russians #chinalockdown #Democracy https://t.co/FpepRCucAl'",St. Louis,,Missouri,United States
2022-04-11 17:39:08+00:00,b'WHY *too much of a good thing can be a very bad thing* and how #exponential technologies are threatening #democracy\xe2\x80\xa6 https://t.co/feSvAp1Ilb',,,,
2022-04-11 17:38:59+00:00,b'European \xf0\x9f\x87\xaa\xf0\x9f\x87\xba Family support \xf0\x9f\x87\xba\xf0\x9f\x87\xa6 Together  dedicated to our common \xf0\x9f\x87\xaa\xf0\x9f\x87\xba values #freedom #democracy #RuleOfLaw @SLOinUSA\xe2\x80\xa6 https://t.co/WC9uEsP5AZ',,,,
2022-04-11 17:37:46+00:00,"b'You\'re not my prime minister ""shoe-baz shareef ""\n#WeStandWithImranKhan \n#\xd9\x88\xd8\xb2\xdb\x8c\xd8\xb1\xd9\x90\xd8\xa7\xd8\xb9\xd8\xb8\xd9\x85_\xd8\xb4\xdb\x81\xd8\xa8\xd8\xa7\xd8\xb2\xd8\xb4\xd8\xb1\xdb\x8c\xd9\x81\xe2\x80\xa6 https://t.co/3TIRlRZCTx'",England,Leicestershire,,United Kingdom
2022-04-11 17:37:16+00:00,b'@GaryGensler @SECGov \nLetting shortsellers destroy the US stockmarket and let China take over -:) this is\xe2\x80\xa6 https://t.co/WrMAzVPB0v',,,,
2022-04-11 17:35:08+00:00,"b""Read our co-founder and board chair, @JonHaidt's, new article in @TheAtlantic about the roots of our growing divide\xe2\x80\xa6 https://t.co/fmBrp2LZxV""",,,,
2022-04-11 17:32:48+00:00,b'WHY *too much of a good thing can be a very bad thing* and how #exponential technologies are threatening #democracy\xe2\x80\xa6 https://t.co/oVygrx1202',Zurich,Bezirk Zürich,,Schweiz/Suisse/Svizzera/Svizra
2022-04-11 17:26:15+00:00,"b""\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 @HubBucket Inc Supports:\n\n\xf0\x9f\x94\xb5 #HumanRights\n\xf0\x9f\x94\xb5 #CivilRights\n\xf0\x9f\x94\xb5 #EqualRights\n\xf0\x9f\x94\xb5 #VotingRights\n\xf0\x9f\x94\xb5 #Women's Rights\n\xf0\x9f\x94\xb5\xe2\x80\xa6 https://t.co/ZDsuc4e6sd""",,New York County,New York,United States
2022-04-11 17:25:53+00:00,b'A lenghty but outstanding weekend read \xe2\x80\x93 even if you may not agree with every point\n\nCraig Murray @CraigMurrayOrg\xe2\x80\xa6 https://t.co/WOiV38aPhW',,,,
2022-04-11 17:24:51+00:00,b'That smile! \xf0\x9f\x98\x86\nTimes to rejoice\n#Democracy unfolds!\n#Constitution lives!\n#champions\n#winners\n#bayghairat\n\n#pakistan https://t.co/vsRU1WJ6XN',,,,
2022-04-11 17:22:00+00:00,b'#Metaverse #Opinion &amp; #Politics: Did you know that #Democrats often come off as #Liars when describing #Democracy?\xe2\x80\xa6 https://t.co/3eCQPZvxja',,,District of Columbia,United States
2022-04-11 17:21:58+00:00,b'@GenevaSummit @bertavalle @UN @maradiaga Stand up  #Democracy  @UN_HRC @hrw @ukhumanrights',,,,
2022-04-11 17:20:56+00:00,b'I second this! #Democracy https://t.co/rkApapDhwy',,,,
2022-04-11 17:18:04+00:00,"b""@Renew_Democracy Problem: some countries leaders don't like #Democracy. https://t.co/9ysibxiXYA""",,,,
2022-04-11 17:17:27+00:00,b'Aithay rakh! #democracy unfolding\n\n#PakistanZindabad https://t.co/AsFvlGjlxG',,,,
2022-04-11 17:16:53+00:00,b'Excited to be invited as a speaker for the @thejcpa 2022 National Conference to discuss all things Democracy and 20\xe2\x80\xa6 https://t.co/uleFRREJxb',,,,
2022-04-11 17:16:10+00:00,"b""Problem: some countries leaders don't like #democracy.""",,,,
2022-04-11 17:16:04+00:00,b'Congratulations Pakistamiyoon....new #CrimeMinister thanks to #Democracy \n\n#PTIOfficial #PTI #PTIFamily #PTIFamily\xe2\x80\xa6 https://t.co/2pDosazGiP',,,,
2022-04-11 17:10:01+00:00,"b'@OccupyDemocrats WADR, \n\nThe ONLY \n\n#GOP #USA #HEROES \n\nOf #Jan6thInsurrection \n\nARE \n\n#LizCheney \n#AdamKinzinger\xe2\x80\xa6 https://t.co/UPoCsXkSVl'",,,,
2022-04-11 17:09:58+00:00,"b'#AbiyAhmedAli has no respect to #Human dignity, #Freedom, #Democracy, #Equality, #Rule of law, &amp; #Human rights.\xe2\x80\xa6 https://t.co/icD7f4KAxI'",,,,
2022-04-11 17:08:27+00:00,b'@CawthornforNC I know all of you guys that worked for the porn financier #ExploreTalent are paid to destroy trust in our #Democracy.',Spring Hill,Maury County,Tennessee,United States
2022-04-11 17:07:06+00:00,b'@Numbers28 We have to fight in any way we can to get these #Traitors to stare #Justice in the face They all need to\xe2\x80\xa6 https://t.co/Ajr21Fm3rf',,,,
2022-04-11 17:02:06+00:00,b'@RepJeffries There needs to be a media blitz to tout all of the Dem accomplishments.\n\nAND to broadcast far and wide\xe2\x80\xa6 https://t.co/45AcDigNaz',,,,
2022-04-11 17:01:42+00:00,b'Stop focusing solely on Putin\xe2\x80\x99s Russia when another real danger to #democracy is lurking in our backyards! https://t.co/39Em81mqai',,,,
2022-04-11 16:57:37+00:00,"b'Welcome Mian Shehbaz Sharif ! A big task ahead, but today is a day to celebrate, a great victory of democracy over\xe2\x80\xa6 https://t.co/GUZpNTW9na'",,,,
2022-04-11 16:56:58+00:00,"b'@Indiawaltonbflo @asoterakis Lmaoooooo. We all know it ain\xe2\x80\x99t about choosing the candidate people want, it\xe2\x80\x99s about t\xe2\x80\xa6 https://t.co/tbT3oF73uw'",Queens,,New York,United States
2022-04-11 16:53:32+00:00,"b'More proof that @UKLabour is now for the few, not the many.\nThe Tories #PCSCBill attacks #Democracy &amp; our\xe2\x80\xa6 https://t.co/UeeppZxCnO'",,,,
2022-04-11 16:52:40+00:00,b'@Vikasjohar13 @romanaisarkhan @narendramodi @CMShehbaz #Congratulations #PMShehbazSharif #ShehbazSharif as 23 rd\xe2\x80\xa6 https://t.co/fBkBr7XVve',,,,
2022-04-11 16:52:31+00:00,"b'Hey @GOP,\nThis man @ReverendWarnock is my Senator &amp; why I\xe2\x80\x99m so proud I voted for him! I will again b/c he\xe2\x80\x99s what go\xe2\x80\xa6 https://t.co/QyTZ7kbkwz'",,Cobb County,Georgia,United States
2022-04-11 16:51:21+00:00,b'@arihafatimah @narendramodi #Congratulations #PMShehbazSharif #ShehbazSharif as 23 rd #PrimeMinister of #Pakistan p\xe2\x80\xa6 https://t.co/H7pduQ83ai',,,,
