Time,Text,City,County,State
2022-04-10 22:26:04+00:00,"b'Hunter Biden Peddled Dad\xe2\x80\x99s Clout to Lobby Pals to Federal Jobs, Emails From Laptop Show\n\nhttps://t.co/CscaoZvrtm\xe2\x80\xa6 https://t.co/7SAEJLp4Pu'",,,,
2022-04-10 22:25:01+00:00,b'#JoeBiden extends payment pause on federal #studentloans until September\n\nhttps://t.co/wHWCdsi7mq',,,,
2022-04-10 22:20:16+00:00,b'You gonna tell all the pigs to give me back my drugs joe or are we gonna have a problem? #athenscountysheriff\xe2\x80\xa6 https://t.co/Zxksdh1d9j',,Morrow County,Ohio,United States
2022-04-10 22:12:33+00:00,"b'""Azufootimfootbuh""\nJOE BIDEN\xe2\x80\x99S SINGLE WORD FOR DESCRIBING AMERICA \n#azufootimfootbuh #americainoneword #bidenism\xe2\x80\xa6 https://t.co/HOiWQdEAkP'",,,,
2022-04-10 22:06:59+00:00,b'People that still think #JoeBiden actually won the election... https://t.co/y6GnX9caTG',San Diego,San Diego County,California,United States
2022-04-10 21:46:05+00:00,b'Absolutely Not !!! \n#America #JoeBiden \n@ImranKhanPTI \xf0\x9f\x91\x91',,,,
2022-04-10 21:43:54+00:00,b'@POTUS @VP Have you seen what\xe2\x80\x99s happening at the #SouthernBorder or don\xe2\x80\x99t you give a sh!t?  America wants to know.\xe2\x80\xa6 https://t.co/y4K6EHYQlY',,,,
2022-04-10 21:41:47+00:00,"b'@FoxNews The politicians were suppose to work for the people. That\'s how our Government was founded. ""Of the people\xe2\x80\xa6 https://t.co/XLrmtr5b6q'",,,,
2022-04-10 21:38:13+00:00,"b', but when HE does... \xf0\x9f\x92\xb0\xf0\x9f\x92\xb7\xf0\x9f\x9b\xa2\xef\xb8\x8f\n#BidenCrimeFamilly #JoeBiden #HunterBiden \n#MSM #FBI #BigTech \xf0\x9f\xa4\xa5 https://t.co/AL9FX3EqEC'",,,,
2022-04-10 21:36:21+00:00,"b""@amyklobuchar I agree.  It's kind of embarrassing that #borrisjohnson is walking with the President and #joebiden seems disinterested.""",Savannah,Chatham County,Georgia,United States
2022-04-10 21:30:00+00:00,"b'US President #JoeBiden will meet virtually with Indian Prime Minister #NarendraModi, weeks after Biden said India h\xe2\x80\xa6 https://t.co/siNz5uRwxg'",,,,
