Time,Text,City,County,State
2022-04-10 13:34:59+00:00,b'132 tortured bodies found in Makariv \n\nhttps://t.co/htWdKbITnE  #HolocaustMemorialDay #MLK #GrenfellTower\xe2\x80\xa6 https://t.co/MSeray4tyB',,,,
2022-04-10 13:33:46+00:00,b'More Russian blood being poured on the ground by Putin in Ukraine\n\nhttps://t.co/5keBuw4j8v  #HolocaustMemorialDay\xe2\x80\xa6 https://t.co/BolL39FF60',,,,
2022-04-10 13:22:15+00:00,"b""Great the hypocrites finally put the sermon up about hypocrites! \n\nThank God there's still HOPE for us all\n\nWorship\xe2\x80\xa6 https://t.co/mZ3CJjjAxl""",,,,
2022-04-10 13:19:30+00:00,"b'Ugh.\xf0\x9f\x99\x81Woke up to a group email this morning. Yes, I have a few Biden/Dem bashers in my life. I replied (politely of\xe2\x80\xa6 https://t.co/VJVFvrqz7j'",,,,
2022-04-10 11:49:51+00:00,"b""You Can't Kill Me! \n\nRuach Church Service Live 10.04.22 \n\nhttps://t.co/rx2izz2KTf #HolocaustMemorialDay #MLK\xe2\x80\xa6 https://t.co/qkqhmjCdTl""",,,,
2022-04-10 11:21:07+00:00,"b""Ukraine-Russia war day 46: Kyiv braces for 'hard battle' in east, asks residents to flee 'immediately'\xe2\x80\xa6 https://t.co/0dtYj5iO8W""",,,,
2022-04-10 11:20:06+00:00,b'Day 46 of Ukraine crisis: UN estimates 4.4m people have fled Ukraine \n\nhttps://t.co/woifR9St24\xe2\x80\xa6 https://t.co/90AQlnjJVs',,,,
2022-04-10 10:41:32+00:00,b'@Blueliberals Truth is hard. Propaganda is cheap.  #DemocracyIsOnTheBallot \n#SaveDemocracy \n#VoteBlue2022\xe2\x80\xa6 https://t.co/wQ7xxGZydE',,,,
2022-04-10 10:30:00+00:00,b'LIGHTNING SPEED ROUND \xe2\x9a\xa1\xef\xb8\x8f\xe2\x9a\xa1\xef\xb8\x8f\nSUNDAY\xf0\x9f\x8c\x8a\n\xf0\x9f\x99\x8ffor \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\n\nREGISTER TO VOTE/GET VALID IDs\n\nVet/Make\xf0\x9f\x86\x92\xf0\x9f\x86\x95\xf0\x9f\x8c\x8aFriends\n\xf0\x9f\x92\x95\xf0\x9f\x94\x81\xf0\x9f\x90\xbe\xf0\x9f\x94\x99\xf0\x9f\x86\x92\xf0\x9f\x86\x95\xf0\x9f\x8c\x8a\xf0\x9f\x94\x9c\n\nNO LISTS/A\xe2\x80\xa6 https://t.co/4P4bf9lD6i',,,,
2022-04-10 09:30:00+00:00,b'SERENE SUNDAY\xf0\x9f\xa5\xb3\n\xf0\x9f\x99\x8f for \xf0\x9f\x87\xba\xf0\x9f\x87\xa6\n\nMeet \xf0\x9f\x86\x92\xf0\x9f\x86\x95\xf0\x9f\x8c\x8a\nSave \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 &amp;\xf0\x9f\x8c\x8ddemocracies\n\n#Resistance\n#VoteBlue2022\n#NeverForgetJanuary6th\xe2\x80\xa6 https://t.co/4TOWG1M3qW',,,,
2022-04-10 09:05:08+00:00,b'#BidenHarris #water #Infrastructure #USDOT #TeamPete \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\nGreat interview on water problems with @SecretaryPete . \xf0\x9f\x91\x87 https://t.co/nygcjS2aU6',,,,
2022-04-10 08:43:04+00:00,b'Lets Pray for Ukraine  https://t.co/IC60lMcHbF\n\n#Author #artist #Lymedisease #ChronicPain #Healing #energyhealer\xe2\x80\xa6 https://t.co/bZbvINNbi0',,,,
2022-04-10 08:36:48+00:00,b'Art but War.\n\n#HolocaustMemorialDay #MLK #GrenfellTower #BidenHarris #BlackLivesMatter #OprahMeghanHarry\xe2\x80\xa6 https://t.co/WlJZbOxK6W',,,,
2022-04-10 08:35:55+00:00,b'The Church of Putin \xe2\x80\x93 Byline Times \n\nhttps://t.co/xI9n9hnYRZ  \n\n#HolocaustMemorialDay #MLK #GrenfellTower\xe2\x80\xa6 https://t.co/78KLzZbZ1Z',,,,
2022-04-10 08:26:48+00:00,b'We actually expect God to be a big shining hypocrite in the sky shining down on our hypocrisy all day long...\xe2\x80\xa6 https://t.co/O6TF6eyH7o',,,,
2022-04-10 08:15:42+00:00,"b""Worst thing about hypocrisy is when you refuse to accept your a hypocrite so it's impossible for God to work on you\xe2\x80\xa6 https://t.co/TD8OVtiaLz""",,,,
2022-04-10 08:13:06+00:00,b'The truth is we are all a bunch of hypocrites including ME.\n\nThere is none good except for God.\xe2\x80\xa6 https://t.co/woGeneRMn3',,,,
2022-04-10 08:09:28+00:00,"b'Nearly Every Sermon the Prophets, Judges preached in the old testaments was about hypocrisy...\xe2\x80\xa6 https://t.co/la8u0je6j8'",,,,
